Tabelle 1
country_code;country_name;country_group;question_id;cross_year_id;question;dimension;indicator;response;decision;awarded_score;max_score;explanation;
CZ;Czechia;eu27;I27;I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";impact_dimension;impact_economic;yes;confirm;20;20;The economic impact of open data is taken into account by the impact study carried out in accordance with the Methodology for developing an analysis of the impact of open data in the Czech Republic. The methodology was updated in 2020 and now provides a more comprehensive impact assessment.The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.;
CZ;Czechia;eu27;I28;I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";impact_dimension;impact_economic;yes;confirm;15;15;The Ministry of Labour and Social Affairs has a web application that enables one to search the free positions in the CZ that are suitable for foreign workers. https://www.mpsv.cz/-/vyhledavani-volnych-pracovnich-mist-pro-cizince The search uses data for the open dataset: https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00551023%2Fadb4b3fb85cd2e96ee508e4e5a78b567 ;
CZ;Czechia;eu27;I29;I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";impact_dimension;impact_economic;yes;complement;15;15;"2025:
NEW EXAMPLE: The city of Prague had, for a long time, problems getting real-time data about public transportation from the company that manages the transportation system in the city. Once the data was made available after a strong lobbying, the city came up with its innovative solution in order to use the make, make it available and visualise it. Open data is now automatically linked to electronic departure panels at stations. The aim of implementing new technologies is to improve conditions for passengers, promote sustainable movement in the city and increase the overall information security in the public space for passengers or pedestrians. Thanks to the connection to open data and the link to the individual traffic control rooms, it is also possible to display up-to-date operational information about traffic incidents or alerts about current closures. At the same time, the data can be used and displayed by anyone and on any device or app. For example, data on current departures are also available in shopping centres, used in schools for teaching or displayed in applications such as PID Lítačka (the official application for Prague public transport) or on Google Maps. In the case of the departure panels, the availability of data allowed an open public tender to be launched, which saved the city more than CZK 200 million on the purchase alone. They managed to save a substantial amount of cost. The map app uses open data: https://pid.cz/o-systemu/opendata/. The history of developing the system is described in the post on X: https://x.com/jiracekz/status/1933193198484250828
2024:
The company Blindspot.si, which otherwise deals with e.g. the efficient use of space in transport containers or the optimisation of transport routes, used the election data of the Czech Statistical Office (https://www.volby.cz/opendata/opendata.htm ) in an innovative way to predict the presidential election results (https://volby.blindspot.ai/). The company wanted to test their model using artificial intelligence. Due to the high quality of the open data and the speed at which the Czech Statistical Office provides it, the voters had very precise election predictions at hand  instantly.
We also wrote about the reuse case in an article published on the portal: https://data.gov.cz/články/výsledky-voleb-v-čr-aneb-když-otevřená-data-fungují-na-1.";
CZ;Czechia;eu27;I30;I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";impact_dimension;impact_economic;yes;complement;15;15;"2025:
The Cribis tool, which uses open data, allows businesses to review basic information about a selected company/partner/payer, including alerts on the severity of the entity's warning information and overviews of its key relationships. With a selection of additional business and credit information created for basic screening of the financial health and trustworthiness of business partners, entrepreneurs know who they are dealing with and can better prepare for potential unsafe situations that could threaten the existence of their companies. See: https://www.mcribis.cz/ Data: https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00025593%2F7bad26fdd8554ce715b81b5b416d75f0; https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00006947%2F96dd977366fce71c218949296897027f; https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F70940517%2F1122955664 ect.
2024:
There is a non-profit organisation Czechitas that opens the world of IT to women. It educates them and helps them to change their careers. This organisation was a co-organiser of one of the regional hackatons in Brno that worked with the open data of the City of Brno.  https://www.czechitas.cz/hackuj-brno Czechitas also widely use the open data from the National Open Data Portal in their educational programmes.  
The consulting company Dun & Bradstreet (https://www.dnb.com/cs-cz/) uses a large amount of open data in its products, which helps clients from large and small and medium-sized enterprises gain a competitive advantage on the market. It offers, for example, a rating proving the economic stability of companies to ensure quality suppliers and customers, information on existing and potential business partners, reducing the outflow of customers, or ensuring credit risk monitoring in real time. Businesses thus prevent negative events and ensure growth. The description of the reuse case and the used  dat sets is here: https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F22.";
CZ;Czechia;eu27;I31;I31;"Is the use of open data in your country having an impact on the level of productivity? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain. ";impact_dimension;impact_economic;yes;confirm;15;15;"Open data is also used by the Carbonfix online platform for calculating the carbon footprint of companies (https://www.carbonfix.cz/). In this way, companies gain an overview of the sources of emissions and discover areas where they can innovate. The benefits of reducing carbon footprint include: implementing sustainable practices that lead to efficient use of resources and cost savings; companies that prioritize sustainability gain a competitive advantage in the market; the European Union provides subsidies for activities that help reduce the carbon footprint. All these points help to increase the productivity of companies that are part of the Czech economy. The description of the reuse case and the used data is here: https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F5.";
BE;Belgium;eu27;P1;P1;"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.";policy_dimension;policy_framework;yes;confirm;40;40;"2024:
The law (https://www.ejustice.just.fgov.be/eli/loi/2016/05/04/2016009236/justel) has been updated to transpose the 3rd version of the EU PSI/Open Data Directive
2023:
Transposition of 2nd version of the PSI (3rd version in progress) https://www.ejustice.just.fgov.be/eli/loi/2016/05/04/2016009236/justel  (Loi relative à la réutilisation des informations du secteur public)";
BE;Belgium;eu27;P2;P2;"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.";policy_dimension;policy_framework;yes;complement;40;40;"2025:
Slight change of location, file can now be found on https://data.gov.be/sites/default/files/files/content/compressed_nlstrategisch-dossier.pdf
2024:
https://data.gov.be/sites/default/files/public/content/compressed_fr-strategisch-dossier.pdf, focus on ""open by default"", economic aspects, and interaction with the community";
BE;Belgium;eu27;P3;P3;"Is there an open data policy/strategy at regional or local level?

For Explanation:
* If yes, please (1) provide the URL and (2) title of the document(s) and (3) briefly describe.";policy_dimension;policy_framework;yes;confirm;20;20;"2024:
Flanders Region: https://www.vlaanderen.be/digitaal-vlaanderen/vlaamse-digitale-strategie/vlaamse-datastrategie, Vlaamse Data Strategie, focus on data awareness / ecosystem and governance / quality. 
Walloon Region: part of https://www.wallonie.be/sites/default/files/2021-10/plan_de_relance_de_la_wallonie_octobre_2021.pdf, Plan de Relance de la Wallonie (projects 139 - develop and govern open data, 297 - data centric approach, 298 - operalization of open data) 
2023:
E.g. Flanders Region, part of the general data strategy: https://www.vlaanderen.be/digitaal-vlaanderen/vlaamse-digitale-strategie/vlaamse-datastrategie";
BE;Belgium;eu27;P4;P4;"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.";policy_dimension;policy_framework;yes;confirm;20;20;Response to reviewer: the datasets being released are mostly request-driven, in communication with open data users and community. Main points of the plan are listed on pg 7: e.g reduce number of licenses, using DCAT for metadata exchange ;
BE;Belgium;eu27;P5;P5;"Does the national strategy/policy outline measures to incentivise the publication of and access to real-time or dynamic data?

For Explanation:
* If yes, please briefly describe the measures.";policy_dimension;policy_framework;no;confirm;0;20;;
BE;Belgium;eu27;P6;P6;"Does the national strategy/policy outline measures to incentivise the publication of and access to citizen-generated data?

For Explanation:
* If yes, please briefly describe the measures.";policy_dimension;policy_framework;no;confirm;0;20;;
BE;Belgium;eu27;P7;P7;"Does the national strategy/policy foster the discoverability of the aforementioned types of data from your country on data.europa.eu?

For Explanation:
* If yes, please briefly describe how.";policy_dimension;policy_framework;yes;confirm;20;20;"2024:
The 2015 document has not yet been updated (draft of new strategy in preparation), but the law (art 17) mentions the EU Data portal.
2023:
Action 8: ""un portail fédéral unique renvoie … vers les
portails des entités fédérées…  et le portail pan-européen""";
BE;Belgium;eu27;P8;P8;"Does the national strategy/policy outline measures to support the reuse of open data by the public sector?

For Explanation:
* If yes, please briefly describe the measures.";policy_dimension;policy_framework;no;confirm;0;20;;
BE;Belgium;eu27;P9;P9;"Does the national strategy/policy outline measures to support the reuse of open data by the private sector?

For Explanation:
* If yes, please briefly describe the measures.";policy_dimension;policy_framework;yes;confirm;20;20;promotion and communication with the open data community;
BE;Belgium;eu27;P10-a;P10-a;"Does the national strategy/policy mandate carrying out and maintaining a data inventory by public bodies, whether at national or local level?

For Explanation:
* If yes, please briefly specify.";policy_dimension;policy_framework;yes;confirm;20;20;"2024:
Required by law to have the (meta)data published on the federal portal, art 17. Also, all the 3 Regions maintain and encourage or mandate publication on their portal(s)
2023:
Mandatory publication on the federal open data portal";
BE;Belgium;eu27;P10-b;P10-b;"Do these data inventories include the data collected by public bodies that cannot be published as open data (e.g. in relation to the EU Data Governance Act (EU) 2022/868)? 

For Explanation:
* If yes, please briefly specify.";policy_dimension;policy_framework;yes;confirm;20;20;"2024:
In addition to geo.be, also the regional MetaWal, Vlaamse Datavindplaats and DataStore Brussels contain INSPIRE (or other) datasets that are not necessarily open data
2023:
Some data repositories harvested by the federal open data portal do contain data sets that are not open data (eg geo.be in relation to INSPIRE and transportdata.be in relation to ITS)";
BE;Belgium;eu27;P11;P11;"Is your country applying the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
* If yes, how is it progressing? 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.
** In the table below, please indicate your progress with respect to a) organisation, b) legal aspects, c) technical aspects on a scale from 1 to 5. 1 = no progress; 2 = few progress; 3 = some progress; 4 = considerable progress; 5 = works are finalised.";policy_dimension;policy_framework;yes;confirm;40;40;"Currently working with the geo department of the Walloon Region to obtain the metadata of HvD datsasets and service (geo and environment data, many of them available as free webservice, though not clear yet if environmental data has been standardised), and with the federal Statistical department + FPS Social Security to harvest metadata and make sure the data itself is available via API.
Company register is available, but license needs to be changed / fees to be dropped and metadata needs to be provided.
Mobility: talking to the transportdata hub";
BE;Belgium;eu27;P12;P12;"Have the public bodies in your country denoted relevant datasets as high-value datasets in their metadata following the publication of the implementing regulation (EU) 2023/138 on high-value datasets?

For Explanation:
*  If yes, please specify how and highlight challenges, if any. 
* If you are an EFTA or a candidate country to the EU, please select 'not applicable'.";policy_dimension;policy_framework;yes;confirm;20;20;"Some have (e.g statistics at federal level / geospatial, earth observation and mobility at Walloon Region), but not all of them
E.g Walloon Region: https://metawal.wallonie.be/ (scroll down, in the left column there is an option to filter on HvD and HvD categories)";
BE;Belgium;eu27;P13;P13;"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model ";policy_dimension;policy_governance;yes;confirm;40;40;"At federal level there is an open data task force and ""FedAX"" network of CDOs + informal meetings with members of the ""OpenKnowledge Foundation"" + by allowing anyone to request access to datasets, similar initiatives/governance at regional level
At Walloon Level, this is carried out by the SPW";
BE;Belgium;eu27;P14;P14;"How would you classify the model used for governing open data in your country? 

For Explanation:
*  Please briefly explain why this model was chosen/works best for your country";policy_dimension;policy_governance;hybrid;confirm;0;0;practical considerations: sometimes demand for opening up data comes top-down, sometimes driven bottom-up, and so is the structure of the governance + political landscape with strong Regions and projects by larger cities;
BE;Belgium;eu27;P15;P15;"Does the governance structure ensure that the local and regional open data initiatives are facilitated and supported at national level?

For Explanation:
* If yes, please give an example of what kind of support.
* If not applicable, please explain why.";policy_dimension;policy_governance;not applicable;confirm;20;20;While there are cooperations on open data initiatives and projects between federal/regional/local administrations, due to the political landscape, the federal level has no authority over open data projects on regional level;
BE;Belgium;eu27;P16;P16;"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.";policy_dimension;policy_governance;all public bodies;confirm;20;20;All 3 Regions have open data initiatives + a few larger cities (smaller cities require support of Regional level);
BE;Belgium;eu27;P17;P17;"Is a document describing the responsibilities and governance structure of the national (and/or regional/local) open data team publicly available?

For Explanation:
* If yes, please provide the URL where this information is published. ";policy_dimension;policy_governance;yes;confirm;20;20;"2024:
In addition to the answer from 2023, at the Walloon Region the structure of the regional team is also mentioned in a Decree (https://wallex.wallonie.be/eli/loi-decret/2022/11/24/2022207332)
2023:
Explained in Royal Decree, chapitre 4 (https://www.ejustice.just.fgov.be/eli/arrete/2019/06/02/2019013333/justel#LNK0004)";
BE;Belgium;eu27;P18;P18;"Is there a regular exchange of knowledge or experiences between the national open data team and the team maintaining the national portal? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";policy_dimension;policy_governance;yes;confirm;20;20;"2024:
Open Data Taskforce team is also member of the FedAx CDO Network, but the CDO meeting agendas/reports etc are not public
2023:
Same team: Maintainers of the data portal (open data task force) is also part of Transparency Committee";
BE;Belgium;eu27;P19;P19;"Does the governance model include the appointment of official roles in civil services that are dedicated to open data (e.g. open data officers)?

For Explanation:
* If yes, please describe how this task is fulfilled at public body level.";policy_dimension;policy_governance;no;confirm;0;20;While the role is still in the 2015 open data strategy, nowadays the focus is more on Chief Data Officers (not all public services have this role) who happen to also manage open data (but also DGA data and non-open data / GDPR …);
BE;Belgium;eu27;P20;P20;"Is there a regular exchange of knowledge or experiences between the national open data team and the wider network of open data officers in your country? 

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";policy_dimension;policy_governance;yes;complement;20;20;"2025:
New location of the meeting reports: https://data.gov.be/fr/documentation/dcat-groupe-de-travail
2024:
About 3 meetings / year with open data portal owners (local/regional/federal level): https://data.gov.be/fr/dcat-groupe-de-travail";
BE;Belgium;eu27;P21;P21;"Is there a regular exchange of knowledge or experiences between public sector bodies (i.e. the providers) and open data reusers (e.g. academia, citizens, businesses)?

For Explanation:
* If yes, please briefly describe how this exchange takes place and provide evidence supporting your answer (e.g. meeting agendas, URLs to news items).";policy_dimension;policy_governance;yes;complement;20;20;"2025:
Similar events in 2024: ""open and geo data day"" Flemish Region: https://www.wvigisco.be/event/partnerdag-geo-en-open-data/,
Brussels Region: https://be.brussels/en/about-region/publications-open-data-statistics/publications/publications-paradigm/users-club-datastore-listening-users
2024:
2024:
In addition to the answer from 2023: Brussels Regions organizes ""DataStore User Club"" events (https://be.brussels/fr/propos-de-la-region/publications-open-data-statistiques/publications/publications-paradigm/users-club-datastore-lecoute-des-utilisateurs)  ,the Flanders Region organizes ""Geo and Open Data Partner days"" (https://www.wvigisco.be/event/partnerdag-geo-en-open-data/), exchange between National Geographic Institute and ODECO students (https://www.linkedin.com/posts/liubov-pilshchikova_odeco-training-week-at-ku-leuven-is-underway-activity-7186466881967411200-A1e5/)
2023:
Participation in yearly open data event ""OpenBelgium"" (https://2022.openbelgium.be/), and 1-to-1 (private) online meetings with small companies / NPOs and ICT sector federation Agoria";
BE;Belgium;eu27;P22;P22;"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered. ";policy_dimension;policy_implementation;yes;confirm;20;20;"2024:
Only for some datasets, like Statistics and Cadaster at federal level. At Walloon Region, there is a plan (https://spw.wallonie.be/sites/default/files/2024-06/Memorandum_complet_SPW%20EER%20%281%29_0.pdf)
2023:
Only for Statistics and Cadaster data, eg. https://statbel.fgov.be/fr/calendar";
BE;Belgium;eu27;P23;P23;"Are there processes to ensure that the open data policies/strategy previously mentioned are implemented (e.g. monitoring)?

For Explanation:
* If yes, please specify the process(es).";policy_dimension;policy_implementation;yes;confirm;20;20;At Regional level: Flanders Region, follow-up open data action plan 2020-2024 (https://assets.vlaanderen.be/image/upload/v1682424008/OpenDataActies2021_gfnsmo.pdf);
BE;Belgium;eu27;P24;P24;"Are there processes to ensure that the open data policies/strategy previously mentioned are updated and revised as needed?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy";policy_dimension;policy_implementation;no;confirm;0;20;Plociy at the federal level not yet approved;
BE;Belgium;eu27;P25;P25;"Are there any processes in place to assess if public sector bodies are charging for data above marginal cost? (please see directive (EU) 2019/1024 on open data and the reuse of public sector information).

For Explanation:
* If yes, please specify the process(es).";policy_dimension;policy_implementation;yes;confirm;20;20;If a federal public body wants to publish data with additional constraints, including costs, the motivation and details have to be sent to the open data taskforce for advice. Art 7, Royal Decree https://www.ejustice.just.fgov.be/eli/loi/2016/05/04/2016009236/justel;
BE;Belgium;eu27;P26-a;P26-a;"What are the top 3 challenges that your country is facing in the implementation of the mentioned open data policies/strategy?

For Explanation:
* Please briefly describe.";policy_dimension;policy_implementation;n/a;confirm;0;0;"1) Chicken-and-egg-problem (businesses want ""as much data as possible"" before they can prove their idea works, public services have limited resources and need to know what to prioritize first + are looking for examples to justify their efforts), 2) Somewhat overlapping data initiatives and regulations (e.g. INSPIRE, ITS,Europeana, PSI... have slightly different goals) , 3) Finding recurring budget for a few high value datasets (maps, historical weather data), ";
BE;Belgium;eu27;P26-b;P26-b;"Are there activities in place to address these challenges in your country (e.g. with specific national/regional/local plans or initiatives)?

For Explanation:
* If yes, please briefly describe the measures that you have adopted or plan to adopt to address these challenges. 
* If no, please specify what is hampering finding a strategic approach to solve these challenges.";policy_dimension;policy_implementation;yes;complement;0;0;"2025:
City of Ghent and Bruges did a study on open data for local economy, including the challenges and some recommendations to overcome these issues: https://stad.gent/nl/over-gent-stadsbestuur/stadsbestuur/wat-doet-het-bestuur/gent-internationaal/gesubsidieerde-projecten/project-lode-lokale-open-data-economie
2024:
On chicken and egg problem: projects like combined address register with (also) clear benefits for administrations as a ""teaser"" to encourage administrations to publish more data";
BE;Belgium;eu27;P27;P27;"Are there any activities in place to assist data holders with publishing their data as open data (i.e. to help them with the data opening process)?

For Explanation:
* If yes, please describe/provide examples of these activities.";policy_dimension;policy_implementation;yes;confirm;20;20;"Support from FPS BOSA, especially on publishing and converting metadata, but also advise on choosing a license, formats / use cases …
Support at Regional Level (eg SPW support administrations in Walloon Region, Paradigm for the Brussels Region, and DigitaalVlaanderen for the Flanders Region)";
BE;Belgium;eu27;P28;P28;"Is there a professional development or training plan for civil servants working with data in your country? 

For Explanation:
* If yes, please briefly describe these training activities.";policy_dimension;policy_implementation;yes;complement;20;20;"2025:
In addition, the Health Data Agency provides training materials on DCAT-AP https://academy.hda.belgium.be/course/view.php?id=29 (and other data management related topics).
The Walloon Region continues to provide yearly training for regional and local administrations, called ""Ouvrir Ma Ville"" (https://www.futurocite.be/activites/ouvrir-ma-ville)
Flanders provide online training for local administrations via https://www.vlaanderen.be/stedenbeleid/smart-flanders/open-data-beleid/leeromgeving-open-data
2024:
2024:
In addition to the answer of previous year: 2024 edition of Ouvrir Ma Ville (Walloon Region, https://www.futurocite.be/ouvrirmaville/), Smart Flanders ""Open Data Lokale Besturen"" trainings for (local) administrations (https://www.youtube.com/watch?v=RpzHdTtY1TE)
2023:
At the national level, there are sessions (https://data.gov.be/fr/news/seance-dinformation-donnees-ouvertes-services-federaux) and trainings on data in general (though not part of a specific data track) like satellite data (https://terrascope.be/en/news-events/register-our-new-terrascope-webinars) which are open to servants and private sector.
At the regional level, there are trainings, e.g.http://www.futurocite.be/ouvrirmaville/ouvrir-ma-ville-2023/";
BE;Belgium;eu27;P29;P29;"Are there annually held national, regional or local events (e.g. hackathons, courses, conferences, users meet-ups, summer/winter schools) to promote open data and open data literacy in your country beyond the target group of public servants? 
 
For Explanation:
* If yes, please provide examples (e.g. title, date, location of the event and URL).";policy_dimension;policy_implementation;yes, 3-5;complement;10;20;"2025:
10e edition of Citizens of Wallonia in 2025: https://www.citizensofwallonia.be/
Several ""data busters"" local events https://www.futurocite.be/activites/databusters#actualites
The Foss4G geo conference on open source and open data for geo in 2024 was a cross-border edition (BE-NL) (https://foss4g.be/en/programme.php)
2024:
2024:
This years editions: https://terrascope.be/en/news-events/terrascope-webinars, https://osoc.be/, https://www.citizensofwallonia.be/, https://openstreetmap.be/en/category/event.html, and DataBusters (https://www.futurocite.be/databusters-appli-chasseurs-donnees/)
2023:
OpenBelgium (https://2022.openbelgium.be) and OpenSummerOfCode (https://osoc.be/editions/2022, though the 2023 edition is postponed),  CitizensOfWallonia (https://www.citizensofwallonia.be/), OpenStreetMap events (https://osmcal.org/event/1349/), BootCamp Open Cultural Data (https://meemoo.be/nl/vormingen-en-events/bootcamp-open-culturele-data-2023-6e-editie), Webinars on satellite data (https://terrascope.be/en/news-events/register-our-new-terrascope-webinars)";
BE;Belgium;eu27;PT1;PT1;"Is there a national portal in your country for that enables users to search for open datasets and find where to download open data? 

For Explanation:
* If yes, please provide the URL of the national portal.";portal_dimension;portal_features;yes;confirm;20;20;https://data.gov.be;
BE;Belgium;eu27;PT2;PT2;"For Explanation:
* What is the technology stack of your portal (e.g. based on uData, CKAN, etc.)";portal_dimension;portal_features;yes;confirm;0;0;Own back-end based on collecting data in DCAT-AP + enhancing via SPARQL queries, SKOS-mappings and SHACL validation, front-end is a Drupal website that's unaware of DCAT (or any other metadata spec) . See also https://github.com/fedict/dcattools);
BE;Belgium;eu27;PT3;PT3;"Does the national portal offer to its users a way to programmatically query the metadata via an API?

For Explanation:
* If yes, please provide the direct-URL to this feature.";portal_dimension;portal_features;yes;confirm;10;10;"See https://data.gov.be/fr/api-rss for ""linked data fragments"" server";
BE;Belgium;eu27;PT4;PT4;"Does the national portal offer to its users a way to programmatically query the metadata via a SPARQL access point?

For Explanation:
* If yes, please provide the direct-URL to this feature.";portal_dimension;portal_features;no;confirm;0;10;In the past 10 years we may have had 1 or 2 requests for a SPARQL endpoint, so it's not worth it (those who are interested can import our full DCAT-AP export from github, or use the SPARQL endpoint of the EU data portal);
BE;Belgium;eu27;PT5;PT5;"Does the national portal offer/link to documentation on the use of APIs?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;confirm;10;10;"See https://data.gov.be/fr/api-rss for ""linked data fragments"" server + link to explanation of LDF";
BE;Belgium;eu27;PT6;PT6;"Does the national portal offer/link to documentation on the use of SPARQL? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;no;confirm;0;10;;
BE;Belgium;eu27;PT7;PT7;"Does the national portal provide functionality for users to contribute datasets they have produced or enriched? 

For explanation:
* If yes, please (1) explain how  the portal facilitate the linking of documentation and supporting materials to these user-contributed datasets and (2) provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;confirm;10;10;No direct upload, via contact form users can request to have their metadata harvested (i.e. they have to publish the datasets somewhere and provide metadata);
BE;Belgium;eu27;PT8;PT8;"Does the national portal offer a mechanism for users to provide general feedback, such  a 'Contact us' or 'Feedback' button that is placed in a visible spot and would allows users to send a general comment concerning the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;confirm;10;10;https://data.gov.be/fr/contact;
BE;Belgium;eu27;PT9;PT9;"Does the national portal offer a mechanism for users to provide feedback on specific datasets, such as a 'feedback button' or a comment/discussion section under the dataset?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;no;change;0;10;Since it was barely used, this feature has been removed;
BE;Belgium;eu27;PT10;PT10;"Does the national portal provide a mechanism for users to rate datasets?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;no;confirm;0;10;;
BE;Belgium;eu27;PT11;PT11;"Does the national portal enable users to find information and news on relevant open data topics in the country?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;confirm;10;10;https://data.gov.be/fr/news;
BE;Belgium;eu27;PT12;PT12;"Does the national portal offer the possibility for users to receive notifications when new datasets are available on the national portal (RSS, ATOM feeds, email notifications etc.)?

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;yes;confirm;10;10;https://data.gov.be/en/rss.xml;
BE;Belgium;eu27;PT13;PT13;"Does the national portal enable users to request datasets, such as through a ""request data"" button? 

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;confirm;10;10;https://data.gov.be/fr/contact  (Dataset Request);
BE;Belgium;eu27;PT14;PT14;"Are requests for datasets and their progress status presented in a transparent manner on the national portal? 

For Explanation:
* If yes, please provide the direct-URL to this feature.  ";portal_dimension;portal_features;no;confirm;0;10;;
BE;Belgium;eu27;PT15;PT15;"Does the team monitor the extent to which requests (either via the portal or otherwise) result in the publication of the requested data?

For Explanation:
* If yes, please describe how this monitoring is conducted.";portal_dimension;portal_features;yes;confirm;10;10;Follow-up via mail;
BE;Belgium;eu27;PT16;PT16;"Does the national portal offer a mechanism for users to exchange with others, such as a discussion forum?

For Explanation:
* If yes, please provide the direct-URL to this feature or describe how this functionality is provided.";portal_dimension;portal_features;yes;confirm;10;10;Public chat room: https://app.element.io/#/room/#data.gov.be:matrix.org;
BE;Belgium;eu27;PT17;PT17;"Does the national portal showcase reuse cases, such as in a designated section of the portal?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";portal_dimension;portal_features;yes;confirm;10;10;https://data.gov.be/fr/search/apps;
BE;Belgium;eu27;PT18;PT18;"Does the national portal reference the datasets that the showcased reuse cases are based on (i.e. there is a link between the reuse case in the showcase and the underlying dataset on the portal)?

For Explanation:
* If yes, please provide the URL to this feature/to an example documenting this feature.";portal_dimension;portal_features;yes;complement;10;10;"2025:
Example; openAddresses.io reusing the Best-address CSV: https://data.gov.be/en/applications/openaddresses
2024:
2024:
For example https://data.gov.be/nl/app/aircheckr-api
2023:
https://data.gov.be/nl/app/berekening-huurindex";
BE;Belgium;eu27;PT19;PT19;"Does the national portal provide the possibility for users to submit their own reuse cases?

For Explanation:
* If yes, please provide the direct-URL to this feature. ";portal_dimension;portal_features;yes;confirm;10;10;https://data.gov.be/fr/contact  (New app);
BE;Belgium;eu27;PT20;PT20;"Does the national portal offer a preview function for tabular data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";portal_dimension;portal_features;no;confirm;0;10;;
BE;Belgium;eu27;PT21;PT21;"Does the national portal offer a preview function for geospatial data?

For Explanation:
* If yes, please provide the URL to an example documenting this feature.";portal_dimension;portal_features;no;confirm;0;10;;
