ID;Question;Answer from 2023;Explanation from 2023;Confirm, change or complement answer/explanation from 2023;Provide updated answer (if applicable);Provide updated explanation (if applicable)
I18;"Is the use of open data in your country having an impact on society´s ability to reduce inequality and better include minorities, migrants, and/or refugees? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The Ministry of Labor and Social Affairs publishes the Social Exclusion Index (https://www.socialni-zaclenovani.cz/index_socialniho_vylouceni/) based on the analysis of (and not only) available open data. This determines the area where the activities of the Agency for Social Inclusion are concentrated, which ensures support in the process of social integration of residents at risk of social exclusion (three quarters of this population group is made up of the Roma minority). The agency creates local partnerships in identified localities, on which it targets aid, including, for example, advice on drawing funds from European structural funds. 
For example, the following datasets are used to calculate the index: https://data.mpsv.cz/web/data/nezamestnanost-v-obcich-od-brezna-2014, https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F70940517%2F1122955719, https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F66002222%2F16f5cf654712a7a6f1d789a6ee5662de."
I19;"Is the use of open data in your country having an impact on issues about housing in urban areas? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The City of Brno is using open data to map the brownfield locations that can be used again. These spaces are usually unique due to their location in the city and are used for new town planning. 
https://data.brno.cz/datasets/016b08cbcdab46c4bd9d13dea88332f8_0/explore 
The City of Brno also monitors the current number of public housing that covers various types of housing such as social housing, shared apartments, apartments with social care, housing for disabled people as well as starting flats. This helps to allocate the free capacity and help the clients more efficiently. https://bydleni.brno.cz/
https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F44992785%2Fb31370de24b1aaf7c6f3f3711ad24f04"
I20;"Is the use of open data in your country having an impact on the issues of health and wellbeing? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The Ministry of Health has launched a new National Portal of Psychiatric Care on https://psychiatrie.uzis.cz/. It gives an overview of the whole sector with detailed information on the available psychiatric care, or the quality of the health care system and basic parameters and data on inpatient and outpatient care. The goal is to create a background for working with data to optimize psychiatric care in the Czech Republic.
The portal works with various open datasets: 
https://data.gov.cz/datov%C3%A9-sady?kl%C3%AD%C4%8Dov%C3%A1-slova=psychiatrie"
I21;"Is the use of open data in your country having an impact on the society´s level of education and skills (e.g. data literacy)?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The open data is especially widely used on hackatons. There are several regional hackatons as well as a national one and this year several of them invited students mostly from secondary schools as well as universities.The goal is to strengthen digital skills and data literacy among secondary school and university students.
https://hpk.maleskoly.info/ 
https://www.olkraj.cz/hackathon-byl-plny-napadu-zname-nejlepsi-projekty-aktuality-12533.html 
https://hackithon.ujep.cz/ 
The winners of the regional rounds took part in the national round, which was organized by the Supreme Audit Office. The list of created applications and the data sets used is here: https://www.hackujstat.cz/."
I22;"Is any data on the impact created by open data on environmental challenges (e.g. climate change and environmental degradation, as highlighted in the Eurpean Green Deal) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify (1)  what kind of data source proves this impact and (2) provide the URLs to this data.";yes;"There is currently a project called NERP - National Environmental Reporting Platformthat focuses on available sources of environmental data and tries to streamline their collection and processing and to analyze their impact on the social, political and legislative requirementscasued by the climate and environmental changes - https://nerp.cenia.cz/. The project will be finished in 2023.
Moreover, the environmental impact of open data is also taken into account by the impact study carried out in accordance with The Methodology for developing an analysis of the impact of open data in the Czech Republic. The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.";Confirm;;
I23;"Is the use of open data in your country having an impact on the level of protection of biodiversity (e.g. maintaining a good air and water quality)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"There is an application (www.znecistovatele.cz) that shows the level of toxic pollution in various locations as well as who and what produces toxic pollution. The application is run by an influential environment protection NGO which is a driving force in the environment protection sector. The application is registered in the National Open Data Catalogue and connected to the specific datasets: https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F27 
One of the regional providers launched an application that shows the specially protected areas including protection zones, NATURA 2000 locations - bird areas, nature parks and memorial trees in the Hradec Královéa  Region. It has an especially educating impact on the public as they are more aware of the protected area and the species that live there. 
https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F17"
I24;"Is the use of open data in your country having an impact on the achievement of more environment-friendly cities (e.g., environment-friendly transport systems, waste management etc.)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"There is a very useful application (https://www.kamsnim.cz/) that helps users to recycle all kinds of goods and waste properly. The application is widely used in the cities and helps the citizens to orientate in the recycling options and keeps the cities more environmentally friendly. The application uses several open datasets. The application is registered on the National Data Portal and connected to the specific datasets. In the link below you can find a link to the application as well as the datasets: 
https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F10"
I25;"Is the use of open data in your country having an impact on the fight against climate change, for example by undertaking predictive monitoring, preventive actions, or a differentiated response to connected disasters?

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"There is a portal called Facts about Climate https://faktaoklimatu.cz/ that gathers various data about the climate and environment and makes an analysis. For their analysis, the team behind the portal also uses open data e.g. https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00020699%2F43c1c51053b19f753b1b33f748eee7e7 
Another application registered at the National Data portal and uses open datasets is Carbonfix:  https://www.carbonfix.cz/. It is an online platform that helps companies to count their carbon footprint. https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F5"
I26;"Is the use of open data in your country having an impact on the consumption of energy based on fuel and the switch to renewables? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;Thanks to published open data on the location and quantity of Electricity producing facilities (https://data.brno.cz/datasets/a06ad6e95c4a416f9bfbfb2757a88a89_0/explore), the City of Brno found that the maximum possible potential for electricity production from photovoltaics exceeds the values
I27;"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.

";yes;The economic impact of open data is taken into account by the impact study carried out in accordance with the Methodology for developing an analysis of the impact of open data in the Czech Republic. The methodology was updated in 2020 and now provides a more comprehensive impact assessment.The results of the study for the 2022 year are available online here: https://data.gov.cz/kodi/. However, thanks to the ongoing study, we have collected the re-use examples, see below.;Confirm;;
I28;"Is the use of open data in your country having an impact on the level of employment? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;The Ministry of Labour and Social Affairs has a web application that enables one to search the free positions in the CZ that are suitable for foreign workers. https://www.mpsv.cz/-/vyhledavani-volnych-pracovnich-mist-pro-cizince The search uses data for the open dataset: https://data.gov.cz/datov%C3%A1-sada?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fdatov%C3%A9-sady%2F00551023%2Fadb4b3fb85cd2e96ee508e4e5a78b567
I29;"Is the use of open data in your country having an impact on the level of innovation and the adoption of new technologies? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"The company Blindspot.si, which otherwise deals with e.g. the efficient use of space in transport containers or the optimisation of transport routes, used the election data of the Czech Statistical Office (https://www.volby.cz/opendata/opendata.htm ) in an innovative way to predict the presidential election results (https://volby.blindspot.ai/). The company wanted to test their model using artificial intelligence. Due to the high quality of the open data and the speed at which the Czech Statistical Office provides it, the voters had very precise election predictions at hand  instantly.
We also wrote about the reuse case in an article published on the portal: https://data.gov.cz/články/výsledky-voleb-v-čr-aneb-když-otevřená-data-fungují-na-1."
I30;"Is the use of open data in your country having an impact on the level of entrepreneurship (especially of women and minorities) and business creation (especially with Small- and Medium-sized Enterprises)? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"There is a non-profit organisation Czechitas that opens the world of IT to women. It educates them and helps them to change their careers. This organisation was a co-organiser of one of the regional hackatons in Brno that worked with the open data of the City of Brno.  https://www.czechitas.cz/hackuj-brno Czechitas also widely use the open data from the National Open Data Portal in their educational programmes.  
The consulting company Dun & Bradstreet (https://www.dnb.com/cs-cz/) uses a large amount of open data in its products, which helps clients from large and small and medium-sized enterprises gain a competitive advantage on the market. It offers, for example, a rating proving the economic stability of companies to ensure quality suppliers and customers, information on existing and potential business partners, reducing the outflow of customers, or ensuring credit risk monitoring in real time. Businesses thus prevent negative events and ensure growth. The description of the reuse case and the used  dat sets is here: https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F22."
I31;"Is the use of open data in your country having an impact on the level of productivity? 

For Explanation:
* If yes, please provide an example of one reuse case. For this reuse case, please provide (1) a URL to the reuse case, (2) a URL to the open dataset used by the reuse case, and (3) a description of the reuse case and its impact in this sub-domain.";new question;new question;Change;Yes;"Open data is also used by the Carbonfix online platform for calculating the carbon footprint of companies (https://www.carbonfix.cz/). In this way, companies gain an overview of the sources of emissions and discover areas where they can innovate. The benefits of reducing carbon footprint include: implementing sustainable practices that lead to efficient use of resources and cost savings; companies that prioritize sustainability gain a competitive advantage in the market; the European Union provides subsidies for activities that help reduce the carbon footprint. All these points help to increase the productivity of companies that are part of the Czech economy. The description of the reuse case and the used data is here: https://data.gov.cz/detail-aplikace?iri=https%3A%2F%2Fdata.gov.cz%2Fzdroj%2Fregistrovan%C3%A9-aplikace%2F5."
